HGNC_ID	HGNC_symbol	transcript	gene	chr	tx_start	tx_end	bp	n_exons	p_all	p_syn	p_mis	p_non	p_css	p_fs	p_lof
HGNC:29570	GLS2	ENST00000311966.4	GLS2	12	56865270	56881902	1809	18	2.71734018576e-05	7.10365879802e-06	1.79615185674e-05	1.10959517008e-06	9.98629322119e-07	1.42012878904e-06	3.52835328123e-06
HGNC:2712	DCTN2	ENST00000434715.3	DCTN2	12	57924471	57940846	1221	16	1.56612917114e-05	4.40463087756e-06	1.03247991993e-05	3.59031721194e-07	5.72829913318e-07	1.28585747897e-06	2.21771911348e-06
HGNC:24257	TMBIM4	ENST00000358230.3	TMBIM4	12	66531739	66563731	717	7	8.34303897571e-06	2.53792646024e-06	5.35210904998e-06	2.14810189745e-07	2.38193275755e-07	6.4621004986e-07	1.09921351536e-06
HGNC:29674	RDH16	ENST00000398138.3	RDH16	12	57345812	57351246	954	4	1.54111775188e-05	4.62444287622e-06	1.01624408459e-05	4.88666970059e-07	1.35626826576e-07	3.18237621305e-07	9.4253141794e-07
HGNC:29914	NUP107	ENST00000229179.4	NUP107	12	69080845	69136242	2778	28	3.66080473783e-05	8.84761418006e-06	2.45013199769e-05	1.93659878742e-06	1.32251443388e-06	2.68455930754e-06	5.94367252884e-06
HGNC:7587	MYL6	ENST00000550697.1	MYL6	12	56552185	56554438	456	6	7.02772102676e-06	2.15678790381e-06	4.43850158539e-06	2.05217130263e-07	2.27214407294e-07	4.7074062478e-07	9.03172162337e-07
HGNC:18583	PPM1H	ENST00000228705.6	PPM1H	12	63042268	63328516	1545	10	2.39872523005e-05	7.4767438149e-06	1.55010910814e-05	6.79376000441e-07	3.30041403742e-07	8.76016657318e-07	1.8854340615e-06
HGNC:19979	RDH14	ENST00000425394.2	PAN2	12	56711392	56726878	3609	25	5.12361534959e-05	1.30244227895e-05	3.52153543723e-05	1.93014627438e-06	1.06623005974e-06	1.96711781979e-06	4.96349415391e-06
HGNC:20445	MBD6	ENST00000355673.3	MBD6	12	57918086	57923017	3012	11	4.37368880455e-05	1.20261831563e-05	3.00613881403e-05	1.19723803725e-06	4.52078711617e-07	8.83893516093e-07	2.53321026495e-06
HGNC:26614	ANKRD52	ENST00000267116.7	ANKRD52	12	56636925	56652053	3231	28	4.99866930884e-05	1.57172206841e-05	3.19714040997e-05	1.25554743075e-06	1.04252087376e-06	2.20032396637e-06	4.49839227088e-06
HGNC:14130	ARHGAP9	ENST00000393791.3	ARHGAP9	12	57866299	57873189	2196	17	3.72895883609e-05	1.04550074488e-05	2.48924834335e-05	1.28413237114e-06	6.57965107507e-07	1.36480844852e-06	3.30690592717e-06
HGNC:2422	CS	ENST00000351328.3	CS	12	56666867	56693985	1401	11	1.9336845652e-05	5.07520073042e-06	1.2485778308e-05	1.33854013261e-06	4.37326481049e-07	8.64882502384e-07	2.64074911604e-06
HGNC:24457	DTX3	ENST00000548198.1	DTX3	12	58000300	58002935	1044	4	1.85461598429e-05	5.28578496439e-06	1.270784494e-05	4.21153495099e-07	1.31376443419e-07	3.21864245299e-07	8.74394183818e-07
HGNC:12613	USP15	ENST00000280377.5	USP15	12	62654195	62798155	2946	22	3.37255288076e-05	8.66439010581e-06	2.22380764483e-05	1.9739191449e-06	8.49143108632e-07	1.91540673424e-06	4.73846898776e-06
HGNC:6692	LRP1	ENST00000243077.3	LRP1	12	57522747	57606338	13635	89	0.000277883489791	8.39800443137e-05	0.000181744923883	7.44876888952e-06	4.70975270406e-06	7.10941123198e-06	1.92679328256e-05
HGNC:20854	THAP2	ENST00000308086.2	THAP2	12	72058289	72070888	687	3	8.70281688453e-06	2.1899809891e-06	5.92090217822e-06	5.02778697075e-07	8.91550201227e-08	2.9993136313e-07	8.91865080326e-07
HGNC:4317	GLI1	ENST00000228682.2	GLI1	12	57857474	57865844	3321	11	5.02705332367e-05	1.35503895969e-05	3.46677928426e-05	1.4704206577e-06	5.81930139436e-07	8.82970028639e-07	2.93532082577e-06
HGNC:6323	KIF5A	ENST00000455537.2	KIF5A	12	57944054	57976962	3099	28	5.05227264226e-05	1.37640870589e-05	3.35378735937e-05	1.91681732525e-06	1.30394844472e-06	2.25166493332e-06	5.47243070329e-06
HGNC:24936	METTL21B	ENST00000300209.8	METTL21B	12	58166507	58174429	681	3	1.24977129604e-05	4.18001515193e-06	7.92140511018e-06	3.04090174723e-07	9.22025235981e-08	2.4209552576e-07	6.3838822408e-07
HGNC:10880	PMEL	ENST00000449260.2	PMEL	12	56347997	56359795	2007	11	2.65951644375e-05	7.43253036108e-06	1.772738834e-05	8.50763922932e-07	5.84481813443e-07	8.5995129322e-07	2.2951970296e-06
NA	NA	ENST00000546977.1	RP11-362K2.2	12	59197113	59206430	372	3	3.57303636018e-07	8.74528690848e-08	2.37342631936e-07	2.44357258779e-08	8.07240911826e-09	2.4638975331e-07	2.78897888306e-07
HGNC:11584	TBK1	ENST00000331710.5	TBK1	12	64849650	64895161	2190	20	2.64131266729e-05	6.25700206067e-06	1.79190780014e-05	1.33803600448e-06	8.99010606383e-07	1.80012841126e-06	4.03717502213e-06
HGNC:20502	SLC39A5	ENST00000266980.4	SLC39A5	12	56625058	56631515	1623	10	2.72375589088e-05	8.53109388433e-06	1.75265907521e-05	7.72696219415e-07	4.07178052938e-07	7.85620883753e-07	1.96549515611e-06
HGNC:26967	C12orf56	ENST00000333722.5	C12orf56	12	64660962	64784345	1389	11	1.79741144296e-05	5.42339007882e-06	1.17239986136e-05	3.73741816892e-07	4.52983920327e-07	9.87270069897e-07	1.81399580712e-06
HGNC:17196	HELB	ENST00000247815.4	HELB	12	66696383	66731882	3264	13	4.32373116463e-05	1.24083697752e-05	2.87390712372e-05	1.58969498169e-06	5.00175652192e-07	1.20314755751e-06	3.2930181914e-06
HGNC:16971	FRS2	ENST00000299293.2	FRS2	12	69962810	69968735	1527	5	2.08482857162e-05	4.97197573943e-06	1.46522860464e-05	1.05016761078e-06	1.73856319677e-07	4.85316341634e-07	1.70934027209e-06
HGNC:48633	AGAP2-AS1	ENST00000542466.2	AGAP2-AS1	12	58120775	58121582	807	1	1.69186423861e-05	5.64212108161e-06	1.073220214e-05	5.44319164519e-07	0.0	8.06322519145e-08	6.24951416434e-07
HGNC:10928	SLC16A7	ENST00000261187.4	SLC16A7	12	60098582	60173460	1437	4	1.80097497384e-05	5.10461868437e-06	1.20696639709e-05	7.02405777794e-07	1.33061305328e-07	3.33794366784e-07	1.1692614499e-06
HGNC:8550	PA2G4	ENST00000303305.6	PA2G4	12	56498521	56506672	1185	13	1.68894406569e-05	4.67278088058e-06	1.11131201283e-05	5.68696103736e-07	5.34843544242e-07	1.01902946283e-06	2.12256911081e-06
HGNC:25139	MARCH9	ENST00000266643.5	MARCH9	12	58149311	58152680	1041	4	1.42892561181e-05	4.13696413173e-06	9.50395591169e-06	5.47413634415e-07	1.00922440208e-07	3.2269405511e-07	9.71030129733e-07
NA	NA	ENST00000356215.2	RP11-366L20.2	12	66253803	66275764	483	3	6.34092567903e-07	1.89568017238e-07	4.14882675563e-07	2.1576270137e-08	8.06560496549e-09	2.75782494522e-07	3.05424369623e-07
HGNC:14188	AVIL	ENST00000257861.3	AVIL	12	58191664	58209823	2460	19	3.60432527522e-05	1.03302382482e-05	2.31482669703e-05	1.76730469719e-06	7.97442836612e-07	1.53411431337e-06	4.09886184717e-06
HGNC:7627	NAB2	ENST00000300131.3	NAB2	12	57483054	57488504	1578	7	2.50211420908e-05	6.97982907274e-06	1.71009738446e-05	7.08517463809e-07	2.31821709687e-07	5.582575668e-07	1.4985967403e-06
HGNC:962	BAZ2A	ENST00000551812.1	BAZ2A	12	56992401	57029969	5718	29	7.46830915651e-05	1.84930582727e-05	5.18897882148e-05	3.19469603154e-06	1.10554904607e-06	2.29323646733e-06	6.59348154494e-06
HGNC:10539	TSPAN31	ENST00000257910.3	TSPAN31	12	58138937	58141073	633	6	8.02723101552e-06	2.24848331146e-06	5.26313656797e-06	2.98891343073e-07	2.16719793006e-07	4.83948517639e-07	9.99559653718e-07
HGNC:28887	LEMD3	ENST00000308330.2	LEMD3	12	65563376	65640105	2736	13	5.03802608782e-05	1.5854924396e-05	3.20898483218e-05	1.91563325475e-06	5.19854905614e-07	1.18353068079e-06	3.61901884115e-06
HGNC:24432	SARNP	ENST00000336133.3	SARNP	12	56151295	56211485	633	11	7.81526929939e-06	1.95490014838e-06	5.06686246494e-06	3.66132635315e-07	4.27374050754e-07	8.57405840327e-07	1.65091252639e-06
HGNC:26316	MYRFL	ENST00000535034.1	MYRFL	12	70326367	70352311	753	9	9.46269822532e-07	2.32855548836e-07	6.301958226e-07	5.07458972549e-08	3.24725538426e-08	8.78253920824e-07	9.6147237192e-07
HGNC:8078	NXPH4	ENST00000349394.5	NXPH4	12	57610752	57619530	927	2	2.14588195535e-05	7.87238066126e-06	1.31687769319e-05	3.81349645112e-07	3.63123152022e-08	1.59859408549e-07	5.77521368864e-07
HGNC:6401	TNPO1	ENST00000257979.4	MIP	12	56845063	56848397	792	4	1.2530878126e-05	3.81744734931e-06	8.1781543324e-06	3.99284619996e-07	1.35991824283e-07	3.15456249192e-07	8.50732693471e-07
HGNC:895	AVPR1A	ENST00000299178.2	AVPR1A	12	63541138	63544616	1257	2	3.11242411538e-05	1.02760418516e-05	2.01281414779e-05	6.74835429126e-07	4.52223952674e-08	1.76306860896e-07	8.9636468529e-07
HGNC:24581	DNAJC14	ENST00000357606.3	DNAJC14	12	56215760	56222442	2109	6	3.01842317156e-05	7.05492630629e-06	2.1318569563e-05	1.58674475978e-06	2.23991086592e-07	4.67944906566e-07	2.27868075294e-06
HGNC:12826	XPOT	ENST00000332707.5	XPOT	12	64803815	64841911	2889	24	3.59476093714e-05	9.53718973966e-06	2.37624423056e-05	1.63967962801e-06	1.00829769812e-06	2.15822910694e-06	4.80620643307e-06
HGNC:27375	MSRB3	ENST00000355192.3	MSRB3	12	65672548	65857102	579	6	8.66384873003e-06	2.82708625882e-06	5.46894438891e-06	1.60495847998e-07	2.07322234304e-07	5.47406579856e-07	9.15224662159e-07
HGNC:9665	PTPRB	ENST00000334414.6	PTPRB	12	70915268	71031175	6648	34	8.59920464297e-05	2.38936729897e-05	5.70118244126e-05	3.58853910278e-06	1.49800992469e-06	3.34701810493e-06	8.4335671324e-06
HGNC:11460	SUOX	ENST00000394109.3	SUOX	12	56396005	56398811	1638	3	2.37861271459e-05	5.98586028444e-06	1.68995754341e-05	8.10599322479e-07	9.00921049043e-08	2.3471971509e-07	1.13541114247e-06
HGNC:6973	MDM2	ENST00000462284.1	MDM2	12	69202257	69233629	1494	11	1.72750128638e-05	4.46495725511e-06	1.1438362754e-05	9.33799216103e-07	4.37893638659e-07	1.05627997491e-06	2.42797282967e-06
HGNC:29164	TBC1D30	ENST00000539867.1	TBC1D30	12	65218659	65269568	2286	12	3.13832444385e-06	9.03969751754e-07	2.06394232683e-06	1.26597709995e-07	4.38146552693e-08	1.08607365921e-06	1.25648602447e-06
HGNC:1773	CDK4	ENST00000257904.6	CDK4	12	58142307	58145500	912	7	1.47869506429e-05	3.71614332208e-06	9.8182724382e-06	9.88972638012e-07	2.63562244617e-07	5.64644622954e-07	1.81717950558e-06
HGNC:16994	OS9	ENST00000315970.7	OS9	12	58087944	58114692	2004	15	3.31647026731e-05	8.9504740231e-06	2.25601061237e-05	1.0351694969e-06	6.18953029367e-07	1.20912750263e-06	2.8632500289e-06
HGNC:17105	BEST3	ENST00000330891.5	BEST3	12	70048686	70091578	2007	9	2.67379516389e-05	7.59882123977e-06	1.77635921922e-05	1.03985980194e-06	3.35678404898e-07	8.74921806021e-07	2.25046001287e-06
HGNC:20864	SLC35E3	ENST00000398004.2	SLC35E3	12	69140157	69158670	942	5	1.35588102741e-05	3.98769179131e-06	8.72397432318e-06	5.40779498436e-07	3.06364661139e-07	4.79646232633e-07	1.32679039221e-06
HGNC:30991	LRIG3	ENST00000320743.3	LRIG3	12	59266353	59314016	3360	19	4.52641099458e-05	1.2993777639e-05	2.97917588542e-05	1.69576641836e-06	7.8280703417e-07	1.56259216563e-06	4.04116561816e-06
HGNC:9680	PTPRR	ENST00000283228.2	PTPRR	12	71032963	71314170	1974	14	2.66492778064e-05	7.13915750573e-06	1.78388263114e-05	1.10293301689e-06	5.68360972327e-07	1.3813954164e-06	3.05268940562e-06
HGNC:16508	RAB3IP	ENST00000550536.1	RAB3IP	12	70133626	70209226	1431	11	1.78423742814e-05	4.63571414771e-06	1.17282405318e-05	1.0408828104e-06	4.37536791448e-07	1.07100058448e-06	2.54942018633e-06
HGNC:13871	CPSF6	ENST00000435070.2	CPSF6	12	69633426	69656339	1656	9	2.58328651639e-05	6.04584671649e-06	1.79472769838e-05	1.48976577992e-06	3.49975683722e-07	8.69623132169e-07	2.70936459581e-06
HGNC:24859	YEATS4	ENST00000247843.2	YEATS4	12	69753752	69784096	684	7	8.37985594099e-06	2.20090927986e-06	5.66324142119e-06	2.51087195026e-07	2.64618044895e-07	6.77479852422e-07	1.19318509234e-06
HGNC:2311	CPM	ENST00000551568.1	CPM	12	69250216	69326617	1332	8	1.79981181696e-05	5.18720692439e-06	1.18586595437e-05	6.38474137128e-07	3.13777564449e-07	7.68792909421e-07	1.721044611e-06
HGNC:6740	LYZ	ENST00000261267.2	LYZ	12	69742188	69746999	447	4	6.14168752303e-06	1.39011843004e-06	4.29810521065e-06	3.1747355075e-07	1.35990331596e-07	3.87029064923e-07	8.40492947268e-07
HGNC:2726	DDIT3	ENST00000551116.1	DDIT3	12	57910591	57911258	579	2	7.5930601536e-06	1.81309755033e-06	5.32617608174e-06	4.11957716659e-07	4.1828804869e-08	1.60680528293e-07	6.14467049821e-07
HGNC:13708	GPR182	ENST00000300098.1	GPR182	12	57388993	57390208	1215	1	1.99858714527e-05	5.8619258895e-06	1.36306905716e-05	4.93254991597e-07	0.0	7.96176144841e-08	5.72872606081e-07
HGNC:4422	GNS	ENST00000258145.3	GNS	12	65110520	65153056	1659	14	2.19982454956e-05	6.13065425308e-06	1.44773066064e-05	8.22691564538e-07	5.67593071581e-07	1.26499151059e-06	2.65527614671e-06
HGNC:9857	RAP1B	ENST00000250559.9	RAP1B	12	69042504	69050967	555	6	7.21654807682e-06	1.91363301336e-06	4.76259897319e-06	3.28314795644e-07	2.12001294643e-07	5.74734527085e-07	1.11505061737e-06
HGNC:830	ATP5B	ENST00000262030.3	ATP5B	12	57032106	57039747	1590	10	2.38396708808e-05	6.84884194677e-06	1.61096868298e-05	4.82183510193e-07	3.98958593966e-07	7.9126912747e-07	1.67241123163e-06
HGNC:10354	RPL41	ENST00000546591.1	RPL41	12	56510571	56511308	78	3	8.54823631608e-07	1.01208546029e-07	5.94369889575e-07	8.76961949765e-08	7.15490010278e-08	2.35193501301e-07	3.94438697305e-07
HGNC:11813	TIMELESS	ENST00000553532.1	TIMELESS	12	56811499	56827954	3627	28	5.57017894847e-05	1.36288680122e-05	3.74466955013e-05	3.16527729315e-06	1.46094867819e-06	2.2071358619e-06	6.83336183324e-06
HGNC:615	APOF	ENST00000398189.3	APOF	12	56755008	56756529	981	2	1.24510810165e-05	3.49186138719e-06	8.26496319054e-06	6.5327105722e-07	4.09853815352e-08	1.57476247923e-07	8.51732686678e-07
HGNC:28328	ZFC3H1	ENST00000378743.3	ZFC3H1	12	72004207	72057390	5970	35	7.61074314561e-05	1.9725156583e-05	5.08304758786e-05	4.10204856178e-06	1.44975043269e-06	3.49713590012e-06	9.04893489459e-06
HGNC:13179	IKZF4	ENST00000262032.5	IKZF4	12	56415277	56429115	1758	8	2.73724381641e-05	7.11043293817e-06	1.93004506879e-05	6.93168317512e-07	2.68386220504e-07	6.26196891386e-07	1.5877514294e-06
HGNC:1615	CCT2	ENST00000299300.6	CCT2	12	69979301	69995105	1608	16	2.09523271527e-05	5.2887366329e-06	1.43232071022e-05	6.82463786415e-07	6.57919631231e-07	1.55348049194e-06	2.89386390959e-06
HGNC:7669	NCOA2	ENST00000398016.3	GRIP1	12	66742798	67072684	3231	24	4.67820298644e-05	1.30404158839e-05	3.08293668045e-05	1.88043084825e-06	1.03181632774e-06	2.22564168918e-06	5.13788886517e-06
HGNC:2606	CYP27B1	ENST00000228606.4	CYP27B1	12	58156924	58160824	1527	9	2.97160901133e-05	8.91353078978e-06	1.96188032258e-05	7.98319238703e-07	3.85436858988e-07	7.26154281279e-07	1.90991037897e-06
HGNC:21589	FAM19A2	ENST00000416284.3	FAM19A2	12	62104186	62261206	396	4	5.35965288128e-06	1.32525185114e-06	3.62863574633e-06	2.68870293336e-07	1.3689499047e-07	3.44969201607e-07	7.50734485413e-07
HGNC:17020	IRAK3	ENST00000261233.4	IRAK3	12	66583079	66641951	1791	12	2.10836401694e-05	5.47127924242e-06	1.4362224272e-05	7.85390704773e-07	4.64745950229e-07	1.10901784235e-06	2.35915449735e-06
HGNC:7629	NACA	ENST00000550952.1	NACA	12	57106321	57118305	2778	10	3.25103453299e-05	9.41957269266e-06	2.19146686722e-05	7.74597409464e-07	4.01506555576e-07	7.92290310196e-07	1.96839427523e-06
HGNC:11855	TSPAN8	ENST00000393330.2	TSPAN8	12	71519113	71551458	714	8	8.88619433489e-06	2.35643349431e-06	5.86150128872e-06	3.56791533416e-07	3.11468018434e-07	7.93892385871e-07	1.46215193772e-06
HGNC:29958	SDR9C7	ENST00000293502.1	SDR9C7	12	57317616	57328045	942	4	1.5531841098e-05	4.10168379393e-06	1.08903200962e-05	4.04214733602e-07	1.35622474215e-07	3.18099565223e-07	8.57936773041e-07
HGNC:20264	LRRC10	ENST00000361484.3	LRRC10	12	70003784	70004618	834	1	1.41266440695e-05	4.19478542218e-06	9.66941747535e-06	2.62441171953e-07	0.0	9.71176248051e-08	3.59558796758e-07
HGNC:3093	DYRK2	ENST00000344096.3	DYRK2	12	68042913	68052493	1806	3	3.12074064952e-05	9.35715094489e-06	2.09177362182e-05	8.60386405506e-07	7.21329267145e-08	2.8320292086e-07	1.21572225308e-06
NA	NA	ENST00000598001.1	AC126614.1	12	57810197	57810536	339	1	3.4551444715e-07	7.84852467291e-08	2.4677715164e-07	2.02520487815e-08	0.0	8.0200736829e-08	1.0045278561e-07
HGNC:9940	RDH5	ENST00000257895.5	RDH5	12	56114968	56118329	957	4	1.57361595739e-05	4.17932588442e-06	1.05471421481e-05	8.77798756869e-07	1.31892784514e-07	3.11404006151e-07	1.32109554753e-06
HGNC:26364	LINC01465	ENST00000408887.2	C12orf61	12	62996722	62997118	396	1	8.73211451037e-06	3.12593615739e-06	5.34390293154e-06	2.62275421406e-07	0.0	8.73960982078e-08	3.49671519614e-07
HGNC:4200	BLOC1S1	ENST00000548925.1	BLOC1S1	12	56109835	56113393	462	4	6.96413664551e-06	1.81147846524e-06	4.70402407449e-06	3.16621371757e-07	1.3201273401e-07	3.11376257314e-07	7.60010363079e-07
HGNC:23316	HSD17B6	ENST00000554643.1	HSD17B6	12	57167636	57181126	954	4	1.40578751605e-05	3.97626220219e-06	9.06249358133e-06	7.59432360248e-07	2.59687016696e-07	3.17281621016e-07	1.33640099796e-06
HGNC:7618	PPP1R12A	ENST00000450142.2	PPP1R12A	12	80169708	80328711	3093	25	3.38741086624e-05	8.83643487541e-06	2.23968260489e-05	1.81662074014e-06	8.24226997932e-07	2.78176944188e-06	5.42261717995e-06
HGNC:27409	C12orf79	ENST00000549802.1	C12orf79	12	92381353	92387179	348	3	3.33214133034e-07	8.4626273364e-08	2.2488851005e-07	1.55991292656e-08	8.10022035533e-09	3.84493442459e-07	4.08192792079e-07
HGNC:24972	HCFC2	ENST00000229330.4	HCFC2	12	104458338	104497051	2379	15	3.05565226328e-05	8.14245060421e-06	2.0456403364e-05	1.34280225247e-06	6.14866412105e-07	2.17417634357e-06	4.13184500814e-06
HGNC:35164	C12orf75	ENST00000443585.1	C12orf75	12	105724669	105761254	192	5	3.40088442853e-07	1.11514857897e-07	2.09186153356e-07	4.12454058521e-09	1.52628910146e-08	7.33534396751e-07	7.52921828351e-07
HGNC:30748	TRHDE	ENST00000261180.4	TRHDE	12	72666558	73056975	3075	19	4.97534442547e-05	1.55126611306e-05	3.14996987232e-05	1.95271446437e-06	7.88369936511e-07	1.92243897096e-06	4.66352337185e-06
HGNC:7637	NAP1L1	ENST00000261182.8	NAP1L1	12	76442208	76467999	1176	14	1.43955120122e-05	3.4801325665e-06	9.72165396018e-06	6.19988083467e-07	5.73737402042e-07	1.48484930403e-06	2.67857478954e-06
HGNC:7566	MYF6	ENST00000228641.3	MYF6	12	81101498	81102739	729	3	1.3406549799e-05	4.05559337986e-06	8.75719498225e-06	5.03567832045e-07	9.01936048431e-08	3.37540766367e-07	9.31302203256e-07
HGNC:6343	KITLG	ENST00000228280.5	KITLG	12	88898972	88974055	822	9	9.36946317757e-06	2.49650359311e-06	6.28602765927e-06	2.43756735683e-07	3.43175189517e-07	1.1102203442e-06	1.6971522694e-06
HGNC:3053	EPYC	ENST00000261172.3	EPYC	12	91357932	91396342	969	6	1.20483728507e-05	3.18784228489e-06	8.08964509666e-06	5.60089006222e-07	2.10796462914e-07	7.60551388311e-07	1.53143685745e-06
HGNC:7723	NEDD1	ENST00000557644.1	NEDD1	12	97301389	97345831	2004	15	2.43590262291e-05	6.37124041044e-06	1.63525966169e-05	1.03545510391e-06	5.99734097859e-07	2.02533130743e-06	3.66052050919e-06
HGNC:9348	PRDM4	ENST00000228437.5	PRDM4	12	108127986	108154292	2406	11	3.05813886777e-05	8.08175020362e-06	2.12437771352e-05	8.10306266143e-07	4.45555072602e-07	1.65026280697e-06	2.90612414571e-06
HGNC:11700	TDG	ENST00000392872.3	TDG	12	104359815	104380868	1233	10	1.57698811586e-05	4.11657823594e-06	1.04305402738e-05	8.30388099216e-07	3.92374549579e-07	1.4479965373e-06	2.67075918609e-06
HGNC:27887	C12orf74	ENST00000397833.3	C12orf74	12	93100407	93101491	573	2	7.81146662777e-06	2.00254272715e-06	5.41600113823e-06	3.49989018968e-07	4.29337434189e-08	2.5831917698e-07	6.51241939368e-07
HGNC:16991	CKAP4	ENST00000378026.4	CKAP4	12	106632801	106641629	1809	2	2.75541317952e-05	9.54856855828e-06	1.74383922784e-05	5.40926952048e-07	2.62440064648e-08	2.9587812123e-07	8.63049079742e-07
HGNC:17966	CEP83	ENST00000397809.5	CCDC41	12	94702588	94806266	2106	15	2.42699437851e-05	5.72145633077e-06	1.63242831744e-05	1.6526275686e-06	5.71576711284e-07	1.97181502976e-06	4.19601930964e-06
HGNC:25322	C12orf29	ENST00000356891.3	C12orf29	12	88429425	88442199	978	7	1.06494595569e-05	2.77749677889e-06	7.22251338662e-06	4.06748174093e-07	2.42701217281e-07	8.58824220422e-07	1.5082736118e-06
HGNC:30826	NT5DC3	ENST00000392876.3	NT5DC3	12	104171606	104234934	1647	14	2.26341181278e-05	6.40787686459e-06	1.48339420455e-05	8.3293739631e-07	5.59361821388e-07	2.02363037253e-06	3.41592959023e-06
HGNC:14311	NUAK1	ENST00000261402.2	NUAK1	12	106460579	106532431	1986	7	3.46298748008e-05	9.42294433197e-06	2.37410488082e-05	1.20075627114e-06	2.65125389368e-07	1.03407374408e-06	2.49995540459e-06
HGNC:18130	SYCP3	ENST00000392927.3	SYCP3	12	102122704	102131713	711	8	7.99706544637e-06	1.88534007437e-06	5.39650525916e-06	4.11348311609e-07	3.03871801223e-07	1.1334559262e-06	1.84867603903e-06
HGNC:25440	TMTC2	ENST00000321196.3	TMTC2	12	83081365	83526168	2511	12	3.38129541645e-05	9.53151278508e-06	2.26057667537e-05	1.19803923991e-06	4.77635385814e-07	1.38766076584e-06	3.06333539156e-06
HGNC:13658	NTN4	ENST00000343702.4	NTN4	12	96052861	96184087	1887	10	2.83504932956e-05	7.78462399791e-06	1.87758551612e-05	1.28751243774e-06	5.02501698781e-07	1.33325314869e-06	3.12326728522e-06
HGNC:19286	SCYL2	ENST00000360820.2	SCYL2	12	100676748	100732950	2790	17	3.16452701447e-05	8.07135789351e-06	2.15199847133e-05	1.33835700463e-06	7.155705333e-07	2.37522263969e-06	4.42915017761e-06
HGNC:17015	PWP1	ENST00000412830.3	PWP1	12	108079676	108105997	1506	15	2.15788209615e-05	5.57418194176e-06	1.43438965587e-05	1.03655436278e-06	6.24188098242e-07	2.24937611347e-06	3.91011857449e-06
HGNC:25005	CCDC59	ENST00000256151.7	CCDC59	12	82746929	82752155	726	4	1.12594074524e-05	3.1424883957e-06	7.45826321487e-06	5.43042354613e-07	1.15613487195e-07	4.59195482685e-07	1.11785132449e-06
HGNC:4126	GALNT4	ENST00000529983.2	GALNT4	12	89916589	89918326	1737	1	2.5156364571e-05	6.91358360914e-06	1.70956134381e-05	1.14716752381e-06	0.0	1.24743973999e-07	1.27191149781e-06
HGNC:24890	GLT8D2	ENST00000360814.4	GLT8D2	12	104383185	104413426	1050	9	1.51170099486e-05	4.39386880452e-06	9.63384141487e-06	7.46645323178e-07	3.42654406029e-07	1.30344555391e-06	2.39274528311e-06
